polled_at_utc,states
2026-09-24T19:25:13,OOOOOOOVvVOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoVVOOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOVOOVOoOOOOOVOOOOOOOOOOO?OOOVVVVOVVOVVVVVOOVVOVVVVVVVVVVVOO?VOOOOOOOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T19:30:15,OOVOOVOVvVOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOoVVOOOoOOOOVOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOOOVOOOoOOO?OOOOOOOoOOOOOVOOOOOOOOOOO?OOVVVVVOVVOVVVVVOOVVOVVOVVVVVVVVVO?VOOOOOVOOOOOOOOOOOOoOOOOOOOOOOOO
2026-09-24T19:35:12,OOOOOVOVvOOOOOOOOOOOoOOO?OOOOOVOOVOVOOOOOOOVOOOOOOVOOOOOOOOOOOOOOOoVVOOOoOOOOOOOOOOOOo?OOOOOOO?VOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOOoOOO?OOOVOOOoOOOVOVOOOOOOOOOOO?OOVVVVVOVVOVVVVVOOOOOVVOVVVOVVVVVO?VOOOOOVOOVOOOOOOOVVVOVOOOOOOOVOO
2026-09-24T19:40:14,OOOOOVOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOVVOVOOOVOOVOOOOVOOOOOOOOOOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOVOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOOoOOO?OOOOOVOoOOOOOVOOOOOOOOOOO?OOVVVVVOOVOVVVVVOOOVOVVOVVOVVVVVVO?VOOOOOOOOVOOOOOOOVVOOVVOOOOOOVOO
2026-09-24T19:45:13,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOVVOVOOOVOOVOOOOVOOOOOOOOOOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOOoOOO?OVOOOOOoOOOOOVOOOOOOOVOOO?OOVVVVVOVVOOVVVVOOVVOVVOVVOVVVVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOVOO
2026-09-24T19:50:13,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOVVOVOOOOOOVOOOOVOOOOVOOOOOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOOoOOO?OOOOOOOoOOOOOVOOOOOOOVOOO?OOOVVVVVVVOOVVVVOOVVOVVOVVOVVOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOVOO
2026-09-24T19:55:10,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOVVOOOOOVOOVOOOOVOOOOVOOOOOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOVOVVOVVVOOOVOVOOOoOOO?OOOOOOOoOOOOOVVVOOOOOVOOO?OOVVOVVVVVOOVVVVOOVVOVVOVVOVOOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOVOO
2026-09-24T20:00:20,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOVOOOOVVOOOOOVOOVOOOOVOOOOOOOOVOoVVOOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOOVOVOOOoOOO?OOOOOOOoOOOOOVOVOOOOOVOOO?OOVVOVVVVVOOVVVVOOVVOVVOVVOVOOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOVOO
2026-09-24T20:05:14,OOOOOOOVvOVOOOOOOOOOoOOO?OOOOOVOOVOOOOOOOOOOOOOVOOVOOOOVOOOOOOOOVOoVVOOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOOOOOOVOOOOOVVOO?OOVVOVVVVVOOVVVVOOVVOVVOVOOOOOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOOOO
2026-09-24T20:10:13,VOOOOVOVvVOOOOOOOOOOoOOO?OOOOOVOOVOOOOOOOOOOOOOVOOOOOOOVOOOOOOOOVOoVVOOOoOOOOOOOVOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOVOVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOOOOOOVOOOOOOVOO?OOVVOVVVVVOOVVVVOOVVOVVOVOOOOOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOOVO
2026-09-24T20:15:14,VOOOOVOVvVOOOOOOOOOOoOOO?OOOOOVOOVOOOOOOOOOOOOOVOOOOOOOVOOOOOOOOVOoVOOOOoOOOOOOOVOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOVOOOOOoOOOOOOOOOoOOOOOOVVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOVOVOOOOOOOOOVVV?OOVVOVVVVVOVVVVVOOVVOVVOVOOOVOVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOOOV
2026-09-24T20:20:14,VOOOOVOVvVOOOOOOOOOOoOOO?OOOOOVOOVOOOOOOOOOOOOOOOVOOOOVVOVOOOOOOVOoVVOOOoOOOOOOOOOOOOo?OOVOOOO?OOOVOOO?OOOOOoOOOOOOOOoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOVOOOOOOOOOOOVOO?OOVVOVVVVVOVVVVVOOVVOVVOVOOOVVVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOOOV
2026-09-24T20:25:12,VOOOOOOVvVOOOOOOOOOOoOOO?OOOOOVOOVOOOOOOOOOOOOOOOOOOOOVOOVOOOOOOVOoVVOOOoOOOOOOOOOOOVo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOVoOOOVOOOOOoOOOOOOOVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOOOOOOOOOOOOOOOO?OOVVOVVVVVOVVVVVOOVVOVVOVOOOOVVVVO?VOOOOOOOOOOOOOOOOVVOOVVOOOOOOOOV
2026-09-24T20:30:14,VVOOOOOVvOOOOOOOOOOOoOOO?OOOOOVOOVVOOOOOOOOOOOOOOOOOOOVOVVOOOOOOVOoVVOOOoOOOOOOOVOOOVo?OVOOOOO?OOOOOOO?OOOOOoOOOOOOOVoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOVoOOO?OOOOOOOoOOOVVOOOVOOOOOOOO?OOVVOVVVVVOVVVVVOOVVOVVOVOOVOVVVVO?VOOOOOOOVOOOOOOOOVOOOVVOOOOOOOOV
2026-09-24T20:35:13,VOOOOOOVvOOOOOOOVOOOoOOO?OOOOOVOOOOOOVOVOOOOOVOOOOOOOOVOOOOOOOOOVOoVVOOOoOOOOOVOOOOOOo?OOOOOOO?VOOOOOO?OOOOOoOOOOOOOVoOOOOOOOOOoOOOOOOOVVOVVVOOVVOVOOVVOOO?OOOOOOOoOOOOVOOOVOOOOOOOO?OOVVOVVVVVOVVVVVOOVVOVVOVOOVOVVOVO?VOOOOVOOVOOOOOVOOVOOOVVOVOOOVOOV
2026-09-24T20:40:12,VOOOOOOVvOOOOOOOVOOOoOOO?OOOOOVOOOOOOOOVOOOOOVOOOOOOOVVOOOOOOOOOVOoVVOOOoOOOOOVOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOVVOOOOOoOOOOOOOVVOVVVOOVVOVOOVOOOO?OOOOOOOoOOOOVOOOOOOOOOOOO?OOVVOVVVVVOVVVVVOOVVOVVOVOOVOVVOVO?VOOOOVOOVOOOOOVOOVOOOVVVVOOOVOOV
2026-09-24T20:45:14,VOOOOVOVvOOOOOOOVOOOoOOO?OOOOOVOOOOOOOOOOOOOOVOOOOOOOVOOOOOOOOOOVOoVVOOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOVOOOOOoOOOVOOOOOoOOOOOOOVVOVVVOOVVOVOOVOOOO?OOOOOOOoOOOOOVOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVOOVOVVOVO?VOOOOVOOOOOOOOVOOVOOOVVVVOOOVOOV
2026-09-24T20:50:12,VVOOOVOVvOOOOVOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOVOoVVOOVoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOVOoOOOOOOOOoOOOVOOOOOoOOOOOOOVVVVVVOOVVOVOOVOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVOOVOVVOVO?VOOOOOOOOOOOOOVOOVOOOVVVVOOOVOOV
2026-09-24T20:55:16,VVOOOVOOvOOOOVOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOVOOOOOOOOOoVOOOVoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOVOOOOoOOOVOOOOOoOOOOOOOVVVVVVOOVVVVOOVOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVOOVOVVOVO?VOOOOOOOOOOOOOVOOVOOOVOOVOOOVOOV
2026-09-24T21:00:18,VOOOOOOVvOOOOVOOOOOOoOOO?OOOOOVOVOOOOOOOOOOOOOOOOOOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOOVVVVVVOOVOVVOOOOOOO?OOOOOOOoOOVOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVOOVOVVOVO?VOOOOOOOOOOOOOVOOVOOOVOOVOOOVOOV
2026-09-24T21:05:12,VOOOOOOVvVOOOVOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOVOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOOOOOo?OOOOOOO?OOOVOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOOOOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVOOVOVVOVO?VOOOOOOOOOOOOOVOOVOOOVOOVOOVOOOV
2026-09-24T21:10:12,OOOOOOOVvVOOOVOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOVOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOOOOOo?OOOOOOO?OOOOVOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOVOOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVOVVOVVVVVOOVVOVVOVVOVOVVOOO?VOOOOOOOOOOOOOVOOOOOOVOOVOOVOOOV
2026-09-24T21:15:13,VVOOOOOVvVOOOVVOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOVOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOVOOOOO?VOOOOOOoOOOOOVOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOOOOOOOOOOVOOVOOOOOOVOOVOOVOOOV
2026-09-24T21:20:13,VOOOOOOVvVOOOVVOOVOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOVOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOoOOOo?OOVOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOVOOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOVOOOOOOOOVOOVOOOOOOVOOVOOVOOOV
2026-09-24T21:25:13,VOOOOOOVvOOOOVVOOVOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOVOOVVOOVOOOOOOVVOoVVOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOVOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOVOOOOO?OOOOOOOoOOOOOOOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOVOOOOOOOOVOOVOVOOOOVOVVOOVOOOV
2026-09-24T21:30:18,VOOVOOOVvVOOOVVOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOVVOOVOOOOOOOVOoVVOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVVVVVOOVOVVOVOOOOO?VOOOOOOoOOOOOVOOVOOOOOOOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVOOOO?VOVOOOOOOOOOOOVOVOOOOVOVVOOVOOOV
2026-09-24T21:35:10,VOOVOOOVvVOOOVVOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOVOOOOOOOVOoVOOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVOVVVOOVOVVOOOOOOO?OOOOOOOoOOOOOOOOVOOOOOVOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOVOOOOOOOOOOOVOVOOOOVVVVOOVOOOV
2026-09-24T21:40:12,VOOVOOOVvVOOOVVOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOVOOOOOOOVOoVVOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVOVVVOOVOVVOOOOOOO?OOOOOOOoOOOOOOOVVOOOOOVVO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOVOOOOOOOOOOOVOVOOOOVVVVOOVOOOV
2026-09-24T21:45:14,VOOVOOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOVOoOVOOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVOVVVOOVOVVOOOOOOO?OOVOOOOoOVOOVOOOVOOOOOVOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOVOOOOOOOOOOOVOVOOOOVVVVOOVVOOV
2026-09-24T21:50:13,VOOVOOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOVOoVVVOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOVVVVOVVVOOVOVVOOOOOOO?OOOOOOOoOVOOOVOOVVOOOOVOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOOOOOOOOOOOOOVOVOOOOVVVVOOVVOOV
2026-09-24T21:55:10,VOOVOOOVvVOOOOOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOVOoVOVOOoVOOOOOOOoOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOOOOoOOOVOOOOOoOOOOOOVVVOVVVOOVOVVOOOOOOO?OOOVOOOoOOOOVVOVVOOOOOVOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOOOOOOOOOOOOOVOVOOOOVVVVOOVVOOV
2026-09-24T22:00:18,VOOVOOOVvOOOOOOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOOOOOOOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOVOOoOOOVOOOOOoOOOOOVVVVOVVVOOVOVOOOOOOVO?OOOVOOOoOVOOVOOOVOOOOOVOO?OOVVOVVVVVOVVVVVVOVVOVVOVVOVOVVOOO?VOOOOOOOOOOOOOVOOOOOOVVVVOOVVOOV
2026-09-24T22:05:11,OVOVOOOVvOOOOOOOOOOOoOOO?OOOOOVOOOOOOOOOOOOOOOOOOOOOOVOOOOOOVOOOVOoVVVOOoOOOOOOOOOOOOo?OOOOOOO?OOOOOOO?OOOOOoOOOOOVOOoOOOVOOOOOoOOOOOVVVVOVVVOOVOOOVOOOOVO?OOVOOOOoOVOOVOOOVOOOOOVOO?OOVVOVVVVVOVVVVVVOVVVVVOVVOVOVVOOO?VOOOOOOOOOOOOOVOOOOOOVVVVOOVVOOV
