polled_at_utc,states
2026-09-17T19:25:10,OOOOVOOOVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOOVOOOOOVOOOOOOOOOoOOOOOOOoOOOOOOOoOOOOOOOO?Oo?OOOOOOO?OVOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOOVVVOVVVVOVOVOOOOOOOO?OOOOOOOOOVOOOVOOOOOOOOOOO?OOVVVVVVVVVOOVVVOOVVVVVVVVOVOVOVOV?VOOOOVOOOOOOOOOOOOOOOVVVOOOOOOOO
2026-09-17T19:30:15,OOOOVOVVVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOOVOOOOOVOOOVVOOOOoOOOOOOOoOOOOOOOoOOOOOOOO?Oo?OOOOOOO?OVOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOOVVVOVVVVOVOVOOOOOOOO?OOVOOOOOOVOOOVOOOOOOOOOOO?OOVVVVVVVVVOOVVVOOVVVVVVVVOVOOOVOV?VOOOOVOOOVOOOOOOOOOOOOVVOOOOOOOO
2026-09-17T19:35:12,OOOOVOVVVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOOVVOOOOVOOVVVOOOOoOOOOOOOoOOOOOOOoOVOOOVOO?Oo?OOOOOOO?OVOOOOV?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOVVVVOVVVVOVOVOOOOOOOO?OOOOOOOOOOOOOVOOOOOOOOOOO?OOVVVVVVVVVOOVVVOOVVVVVVVVOVOVOVOV?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T19:40:13,OOOOVOVVVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVVVOOOOVOOVVVOOOOoOOOOOOOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOVVVVOVVVVOVOVOOOOOOOO?OOVOOOVOVOOOOVOOOOOVVOOOO?OOVVVVVVVVVOOVVVOOVVVVVVVVVOOVOVOV?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T19:45:12,OOOOVOVVVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVVOOOOOVOOVVVOOOOoOOOOOOOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOOVVVOVVVVOVOVOOOOOOOO?OOVOOOVOOOOOOOOOOOOVOOOOO?OOVVVVVVVVVOOVOVVOVVVVVVVVVOOVOVOV?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T19:50:12,OOOOVOVVVVVOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVVOOOOVVOOVVVOOOOoOOOOOVOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOVoOOOOOOOOOOoOOOOVVVVOVVVVOVOVVOOOOOOO?OOOOOOVOOOOOOVOOOOOVOOOOO?OOOVVVVVVVVOOVVVVVVVVVVVVVVOOVOVOO?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T19:55:11,OOOOVOVVVVOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOVVVOOVVVVOOOoOOOOOVOoOOOOOOOoOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOVoOOOOOOOOOOoOOOOOVVVOVVVVOVOVVOOOOOOO?OOOOOOVOVOOOOVOOOOOVOOOOO?OOOVVVVVVVVOOVVVVVVVVVVVVVVVOVOVOO?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T20:00:18,VOOOVOVVVOOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVVVVOOOoOOOOOVOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOVOOOOOOoOOOOOOOOOOoOOOOOVVVOVVVVOVOOOOOOOOOO?OOOOOOVOOOOOOVOOOOOVOOOOO?OOVVVOVVVVVOOVVVVVVVVVVVVVVVOVOVOO?VOOOOVOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T20:05:15,OOOOVOVVVOOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVVVOOOOoOOOOOVOoVOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOOVVVOVVVVOVOOOOOOOOOO?OOOOOOVOOOOOOVOOOOOVOOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVVOVOVOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T20:10:12,OOOOVOVVVOOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVVVOOOOoOOOOOVOoVOOOOOVoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOVVVVVVVVVOVOOOOOOOOOO?OOOOOOVOOOOOOVOOOVOVOOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVVOVOVOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOVOO
2026-09-17T20:15:15,OOOOVOVVVOOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVVVOOOOoOOOOOVOoVOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOOOOOOOOOoOOOOVVVVVVVVVOVOOOOOOOOOO?OOOOOOOOOOOOOVOOOOOVOOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVVOVOVOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOOOO
2026-09-17T20:20:13,OOOOVOVVVOOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVOVVOOOoOOOOOOOoVOOOOOOoOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOVOOOOOOOoOOOOOOVVVOVVVOVOVVOOOOOOO?OOOOOOOOOOOOOOOOOOOVVVOOO?OOOVVVVVVVVOVVVVVVVVVVVVVVVVOVOVOO?VOOOOOOOOVOOOOVOOOOOVOVvOOOOOOOO
2026-09-17T20:25:11,OOOOVOVVVVOOOOOOOOOOoOOOvOOOOOOOOOOOVOOOOVOOOOOVVOOVOVVOOOoOOOOOOOoVOOOOOOoOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOVOOOOOOOoOOOOOOVVOOVVVOVOOVOOOOOOO?OOOOOOOOOOOOOOOOOOOVVOOOO?OOOVVVVVVVVOVVVVVVVVVVVVVVVVOVOVOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOOOO
2026-09-17T20:30:15,OOOOVOVVVVOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVOVVOOOoVVOOOOOoVOOOOOOoOOOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOVOOOOOOOoVOOOOOVVVOVVVOVOOVOOOOOOO?OOOOOOOOOOOOOVOOOOOVOOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVOOVVOOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOOOO
2026-09-17T20:35:11,OOOOVOVVVVOOOOOOOOOOoOOOvOOOOOOOOOOOOOOOOVOOOOOVVOOVOVVOOOoVVOVOOOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOVOOOOOOOoVOOOOOVVVOVVVOOOOVOOOOOOO?OOVOOOVOOOOOOOOOOOOVOOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVOVVVOOO?VOOOOOOOOVOOOOOOOOOOVOVvOOOOOOOO
2026-09-17T20:40:13,OOVOVOVVVVOOOOOOOOOOoOOOvOOOoOOOOOOOOOOOOVOOOOOVOOOVVVVOOOoVVOVOOOoOOOOOOOoOVOOOOOO?Oo?OOOOOOO?OOOOOOO?OOoOOOOOOOOOOOoOOVOOOOOOOoOOOOOOVVVOVVVOVOOOOOOOOOO?OOVOOOOOOOOOOVOOOOOVVOOOO?OOVVVVVVVVVOVVVVVVVVVVVVVVVOVVVOOO?VOOOOOOOOVOOOOOOOOOOVOVOOOVOOOVO
